path,verdict,detail,samplerate,cutoff_hz,nyquist_hz,slope_db_per_khz
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/10 alt-J - Fitzpleasure.flac,SUSPECT,"hard cutoff at ~20726Hz, steep 17.3dB/kHz -> likely transcoded from 256/224kbps MP3/AAC",44100,20726,22050,17.3
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/11 alt-J - Interlude III.flac,GRADUAL_ROLLOFF,"rolloff at ~20123Hz but gentle (7.7dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,20123,22050,7.7
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/12 alt-J - Bloodflood.flac,SUSPECT,"hard cutoff at ~20553Hz, steep 13.5dB/kHz -> likely transcoded from 256/224kbps MP3/AAC",44100,20553,22050,13.5
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/13 alt-J - Taro.flac,GRADUAL_ROLLOFF,"rolloff at ~20080Hz but gentle (7.9dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,20080,22050,7.9
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/14 alt-J - Hand-Made.flac,GRADUAL_ROLLOFF,"rolloff at ~20327Hz but gentle (9.0dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,20327,22050,9
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/15 alt-J - Taro (Live from the Africa Centre 14.04.12).flac,CLEAN,content extends to 21205Hz (Nyquist 22050Hz) - looks genuine,44100,21205,22050,15.1
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/17 alt-J - Tessellate (Live from the Africa Centre 14.04.12).flac,SUSPECT,"hard cutoff at ~21167Hz, steep 13.3dB/kHz -> likely transcoded from 320kbps (or near-transparent) MP3/lossy",44100,21167,22050,13.3
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/18 alt-J - Bloodflood (Sarm Acoustic Version).flac,GRADUAL_ROLLOFF,"rolloff at ~21043Hz but gentle (11.3dB/kHz) - could be an old master/analog source, not necessarily transcoded",44100,21043,22050,11.3
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/19 alt-J - Matilda (Sarm Acoustic Version).flac,CLEAN,content extends to 21210Hz (Nyquist 22050Hz) - looks genuine,44100,21210,22050,14.1
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/20 alt-J - Something Good (Sarm Acoustic Version).flac,CLEAN,content extends to 21393Hz (Nyquist 22050Hz) - looks genuine,44100,21393,22050,21.1
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/21 alt-J - Fitzpleasure (bretonLABS Remix).flac,CLEAN,content extends to 21237Hz (Nyquist 22050Hz) - looks genuine,44100,21237,22050,19.6
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/22 alt-J - Matilda (Ghostpoet 'Gang Panang Adlit' Remix).flac,CLEAN,content extends to 21490Hz (Nyquist 22050Hz) - looks genuine,44100,21490,22050,27.5
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/23 alt-J - Tessellate (Dam Mantle Remix).flac,CLEAN,content extends to 21377Hz (Nyquist 22050Hz) - looks genuine,44100,21377,22050,20.6
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/24 alt-J - Breezeblocks (Tom Vek's Sfx Remix).flac,CLEAN,content extends to 21339Hz (Nyquist 22050Hz) - looks genuine,44100,21339,22050,17.7
/home/adam/driveBig/Music/New unformated songs/An Awesome Wave (Deluxe Version)/25 alt-J - Something Good (BlackBox Remix).flac,CLEAN,content extends to 21458Hz (Nyquist 22050Hz) - looks genuine,44100,21458,22050,25.4
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/01. Arctic Monkeys - My Propeller.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 24.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,24.9
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/02. Arctic Monkeys - Crying Lightning.flac,SUSPECT,"hard cutoff at ~16683Hz, steep 24.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,24.3
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/03. Arctic Monkeys - Dangerous Animals.flac,SUSPECT,"hard cutoff at ~16656Hz, steep 24.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16656,22050,24.8
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/04. Arctic Monkeys - Secret Door (Explicit).flac,SUSPECT,"hard cutoff at ~16699Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16699,22050,25.2
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/05. Arctic Monkeys - Potion Approaching.flac,SUSPECT,"hard cutoff at ~16624Hz, steep 23.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16624,22050,23.1
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/06. Arctic Monkeys - Fire And The Thud.flac,SUSPECT,"hard cutoff at ~16613Hz, steep 27.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16613,22050,27.7
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/07. Arctic Monkeys - Cornerstone.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 24.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,24.3
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/08. Arctic Monkeys - Dance Little Liar.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 25.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,25.9
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/09. Arctic Monkeys - Pretty Visitors.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 24.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,24.5
/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Humbug (2009) [FLAC] [16B-44100kHz]/10. Arctic Monkeys - The Jeweller's Hands.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 26.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,26.9
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/01. Arctic Monkeys - The View From The Afternoon.flac",SUSPECT,"hard cutoff at ~16699Hz, steep 24.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16699,22050,24.7
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/02. Arctic Monkeys - I Bet You Look Good On The Dancefloor.flac",SUSPECT,"hard cutoff at ~16672Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16672,22050,26.2
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/03. Arctic Monkeys - Fake Tales Of San Francisco (Explicit).flac",SUSPECT,"hard cutoff at ~16564Hz, steep 23.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,23.7
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/04. Arctic Monkeys - Dancing Shoes.flac",SUSPECT,"hard cutoff at ~16446Hz, steep 23.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16446,22050,23.4
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/05. Arctic Monkeys - You Probably Couldn't See For The Lights But You Were Staring Straight At Me.flac",SUSPECT,"hard cutoff at ~16624Hz, steep 26.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16624,22050,26.2
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/06. Arctic Monkeys - Still Take You Home.flac",SUSPECT,"hard cutoff at ~16667Hz, steep 28.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,28.4
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/07. Arctic Monkeys - Riot Van.flac",SUSPECT,"hard cutoff at ~16532Hz, steep 19.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16532,22050,19.8
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/08. Arctic Monkeys - Red Light Indicates Doors Are Secured.flac",SUSPECT,"hard cutoff at ~16651Hz, steep 26.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,26.3
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/09. Arctic Monkeys - Mardy Bum.flac",SUSPECT,"hard cutoff at ~16640Hz, steep 24.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,24
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/10. Arctic Monkeys - Perhaps Vampires Is A Bit Strong But….flac",SUSPECT,"hard cutoff at ~16667Hz, steep 26.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,26.7
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/11. Arctic Monkeys - When The Sun Goes Down (Explicit).flac",SUSPECT,"hard cutoff at ~16651Hz, steep 27.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,27.2
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/12. Arctic Monkeys - From The Ritz To The Rubble.flac",SUSPECT,"hard cutoff at ~16640Hz, steep 26.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16640,22050,26.1
"/home/adam/driveBig/Music/New unformated songs/Arctic Monkeys - Whatever People Say I Am, That's What I'm Not (2006) [FLAC] [16B-44100kHz]/13. Arctic Monkeys - A Certain Romance.flac",SUSPECT,"hard cutoff at ~16645Hz, steep 23.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,23.7
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/01. Audioslave - Your Time Has Come.flac,SUSPECT,"hard cutoff at ~16258Hz, steep 19.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16258,22050,19.5
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/02. Audioslave - Out Of Exile.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 28.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,28.5
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/03. Audioslave - Be Yourself.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 24.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,24.9
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/04. Audioslave - Doesn't Remind Me.flac,SUSPECT,"hard cutoff at ~16645Hz, steep 25.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16645,22050,25.6
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/05. Audioslave - Drown Me Slowly.flac,SUSPECT,"hard cutoff at ~16607Hz, steep 25.7dB/kHz -> likely transcoded from 128kbps MP3",44100,16607,22050,25.7
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/06. Audioslave - Heaven's Dead.flac,SUSPECT,"hard cutoff at ~16677Hz, steep 29.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16677,22050,29.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/07. Audioslave - The Worm.flac,SUSPECT,"hard cutoff at ~16607Hz, steep 24.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16607,22050,24.9
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/08. Audioslave - Man Or Animal.flac,SUSPECT,"hard cutoff at ~16053Hz, steep 18.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16053,22050,18
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/09. Audioslave - Yesterday To Tomorrow.flac,SUSPECT,"hard cutoff at ~16704Hz, steep 28.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16704,22050,28.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/10. Audioslave - Dandelion.flac,SUSPECT,"hard cutoff at ~16672Hz, steep 27.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16672,22050,27.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/11. Audioslave - #1 Zero.flac,SUSPECT,"hard cutoff at ~16699Hz, steep 29.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16699,22050,29
/home/adam/driveBig/Music/New unformated songs/Audioslave - Out of Exile (2005) [FLAC] [16B-44100kHz]/12. Audioslave - The Curse.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 26.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,26
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/01. Audioslave - Revelations.flac,SUSPECT,"hard cutoff at ~16586Hz, steep 27.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16586,22050,27.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/02. Audioslave - One And The Same (Album Version).flac,SUSPECT,"hard cutoff at ~16672Hz, steep 26.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16672,22050,26.9
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/03. Audioslave - Sound Of A Gun (Album Version).flac,SUSPECT,"hard cutoff at ~16667Hz, steep 24.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,24.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/04. Audioslave - Until We Fall (Album Version).flac,SUSPECT,"hard cutoff at ~16651Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,25.2
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/05. Audioslave - Original Fire.flac,SUSPECT,"hard cutoff at ~16683Hz, steep 25.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16683,22050,25.1
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/06. Audioslave - Broken City (Album Version).flac,SUSPECT,"hard cutoff at ~16721Hz, steep 30.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16721,22050,30.3
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/07. Audioslave - Somedays (Album Version).flac,SUSPECT,"hard cutoff at ~16570Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,25.2
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/08. Audioslave - Shape of Things to Come.flac,SUSPECT,"hard cutoff at ~16688Hz, steep 27.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16688,22050,27.8
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/09. Audioslave - Jewel Of The Summertime (Album Version).flac,SUSPECT,"hard cutoff at ~16441Hz, steep 23.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16441,22050,23.4
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/10. Audioslave - Wide Awake (Album Version).flac,SUSPECT,"hard cutoff at ~16607Hz, steep 23.6dB/kHz -> likely transcoded from 128kbps MP3",44100,16607,22050,23.6
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/11. Audioslave - Nothing Left To Say But Goodbye (Album Version).flac,SUSPECT,"hard cutoff at ~16570Hz, steep 24.5dB/kHz -> likely transcoded from 128kbps MP3",44100,16570,22050,24.5
/home/adam/driveBig/Music/New unformated songs/Audioslave - Revelations (2006) [FLAC] [16B-44100kHz]/12. Audioslave - Moth (Album Version).flac,SUSPECT,"hard cutoff at ~16651Hz, steep 26.3dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,26.3
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/01. Bad Bad Hats - Let Me In.flac,SUSPECT,"hard cutoff at ~16317Hz, steep 21.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16317,22050,21.4
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/02. Bad Bad Hats - TPA.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 23.8dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,23.8
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/03. Bad Bad Hats - Bored In The Summer.flac,SUSPECT,"hard cutoff at ~16651Hz, steep 24.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16651,22050,24
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/04. Bad Bad Hats - Back To My Body.flac,SUSPECT,"hard cutoff at ~16710Hz, steep 27.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16710,22050,27
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/05. Bad Bad Hats - The New Stuff.flac,SUSPECT,"hard cutoff at ~16521Hz, steep 21.9dB/kHz -> likely transcoded from 128kbps MP3",44100,16521,22050,21.9
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/06. Bad Bad Hats - Lay Low.flac,SUSPECT,"hard cutoff at ~16747Hz, steep 29.4dB/kHz -> likely transcoded from 128kbps MP3",44100,16747,22050,29.4
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/07. Bad Bad Hats - My Heart Your Heart.flac,SUSPECT,"hard cutoff at ~16667Hz, steep 25.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16667,22050,25.2
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/08. Bad Bad Hats - Meter Run.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 25.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,25
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/09. Bad Bad Hats - Lime Green.flac,SUSPECT,"hard cutoff at ~16564Hz, steep 22.0dB/kHz -> likely transcoded from 128kbps MP3",44100,16564,22050,22
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Bad Bad Hats (2024) [FLAC] [16B-44100kHz]/10. Bad Bad Hats - Happy.flac,SUSPECT,"hard cutoff at ~16624Hz, steep 26.1dB/kHz -> likely transcoded from 128kbps MP3",44100,16624,22050,26.1
/home/adam/driveBig/Music/New unformated songs/Bad Bad Hats - Psychic Readings (2025) [FLAC] [16B-44100kHz]/01. Bad Bad Hats - Midway (Hippo Campus Version).flac,SUSPECT,"hard cutoff at ~16371Hz, steep 21.2dB/kHz -> likely transcoded from 128kbps MP3",44100,16371,22050,21.2
